n11	0.12510783296913866	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	0.040158144067575445	0.8347340219036915	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11	9.632679029722206e-11
n55	0.3264660921814583	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	0.1470880759091326	0.5264458315973789	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11	2.8366383796633644e-11
n8	0.12420738964865927	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	0.0413998905686177	0.8343927186901213	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11	9.932739760996589e-11
n9	0.12441535021555893	9.945318177130528e-11	9.945318177130528e-11	9.945318177130568e-11	9.945318177130528e-11	9.945318177130528e-11	9.945318177130528e-11	0.041466499826842994	0.8341181488636129	9.945318177130487e-11	9.945318177130487e-11	9.945318177130487e-11	9.945318177130487e-11	9.945318177130487e-11
10231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n2	0.13821184003325745	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	0.031143043797432827	0.8306451153471799	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11	7.4739054661516e-11
n6	0.405439243301822	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	0.0690379216332379	0.5255228348765102	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11	1.712999982102424e-11
10562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n88	0.017707559778851665	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	0.005902518816667425	0.9763899212486546	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11	1.4166031211443961e-11
9126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n99	0.12187475106715731	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	0.040624652507073845	0.8375005953533149	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11	9.749584089763282e-11
n1010	0.05703770694128754	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	0.019012562380455438	0.9239497301763262	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11	4.5630066747384736e-11
n22	0.08014730599923799	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	0.021964519599660018	0.897888173821254	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11	5.271349417610963e-11
10792	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n66	0.9398873700478932	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	0.005884853498239165	0.05422777641978359	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12	3.0985431375008236e-12
9343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
9399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n10	0.013777059360609198	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	0.0045923526656668524	0.9816305878524859	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11	1.1021640683802156e-11
10610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n1111	0.052493967797635654	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	0.017497983951187696	0.9300080477892306	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11	4.1995094673934536e-11
10723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n3	0.01841586379060081	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	0.005805917761297325	0.9757782182948267	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11	1.393410789364942e-11
n4	0.06200509853720684	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	0.0188141702632048	0.9191807307029001	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11	4.515348067090648e-11
10268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10574	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n12	0.0340592317142704	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	0.011353075836152103	0.9545876921498565	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11	2.7247364383546415e-11
10328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n33	0.011156612151646822	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	0.0036440902953650905	0.9851992974567844	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12	8.745795416018257e-12
n44	0.030547828274925637	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	0.009634397420478783	0.9598177740502492	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11	2.3122397712138043e-11
n5	0.10661904285566026	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	0.03499865469905138	0.8583823015213253	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11	8.399661722677177e-11
10531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10791	0.11089518851464303	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	0.036549900927567276	0.8525549095928733	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11
10795	0.11089518851464303	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	0.036549900927567276	0.8525549095928733	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11	8.771964401362168e-11
