node	1	2	3	4	5	6	7	8	9
n22	9.80259710480985e-11	9.80259710480985e-11	0.1219678374571123	0.1601716221113234	0.3612155736167484	9.80259710480985e-11	0.23901380116499468	0.11763116525771732	9.80259710480985e-11
10792	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n66	5.127655902422557e-11	5.127655902422557e-11	0.15985011532286802	0.08204249443876027	0.5069841549451785	5.127655902422557e-11	0.12306374165814045	0.12805949342994657	5.127655902422557e-11
9343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
10272	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
9399	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n10	5.465715515209494e-11	5.465715515209494e-11	0.06558858618251343	0.08745144824335123	0.1967657585475404	5.465715515209494e-11	0.23822675567697138	0.41196745113099503	5.465715515209494e-11
10610	9.99999999598519e-11	9.99999999598519e-11	0.11999999995182237	0.1599999999357631	0.35999999985546716	9.99999999598519e-11	0.23999999990399423	0.11999999995295321	9.99999999598519e-11
n1111	9.68915574957137e-11	9.68915574957137e-11	0.11626986899485653	0.1667073243923988	0.3656896871403732	9.68915574957137e-11	0.23253973798971211	0.11879338109509308	9.68915574957137e-11
10723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3	6.885339169372094e-11	6.885339169372094e-11	0.11272412421508274	0.1102429118001351	0.4990903378912888	6.885339169372094e-11	0.19531855578561452	0.08262407003246518	6.885339169372094e-11
n4	9.369802718187711e-11	9.369802718187711e-11	0.13434514425558042	0.1716539495172708	0.33852616403076496	9.369802718187711e-11	0.24303710920333904	0.11243763261825263	9.369802718187711e-11
10268	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
10574	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
10500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
10702	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10524	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n12	8.711839141751591e-11	8.711839141751591e-11	0.1045420697010183	0.23019514776603114	0.3513447027969492	8.711839141751591e-11	0.20908413940203666	0.10483393998549109	8.711839141751591e-11
10328	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n33	6.497395059690158e-11	6.497395059690158e-11	0.22965593185908606	0.10397278375037428	0.28079674466954896	6.497395059690158e-11	0.3076057987448136	0.0779687407162813	6.497395059690158e-11
n44	8.04858692771953e-11	8.04858692771953e-11	0.19229058445256314	0.2244293850736323	0.28998594329149235	8.04858692771953e-11	0.19671104372773518	0.09658304313263362	8.04858692771953e-11
n5	1.888265468524937e-11	1.888265468524937e-11	0.022757208700926068	0.030309508111315164	0.06798298551108749	1.888265468524937e-11	0.8562911119788414	0.02265918562229926	1.888265468524937e-11
10531	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10771	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
10794	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
10814	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10588	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10638	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
10791	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10795	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
